# 
# Network 'tanh0' prediction results.  R2 = 6.094099e-01
# 
#      True              Prediction
-1.7975478534e+00  |  -4.7439253661e+00
-1.9056554340e+00  |  -5.5003050465e+00
+7.8143481411e+00  |  +8.8729396737e+00
-1.1427267220e+00  |  +5.6388607575e+00
+3.6075983513e+00  |  +3.7702908109e+00
-6.1006166649e+00  |  -3.2298921463e+00
+8.7557357422e+00  |  +1.4507987587e+01
+8.7011090737e+00  |  +6.0087177977e+00
+6.3679854727e+00  |  +1.0162332300e+00
-1.7618198624e+00  |  -3.1101018561e+00
-4.5332078245e+00  |  -6.3500897271e-01
-1.3245361408e+01  |  -1.6096972989e+01
+8.1538043790e+00  |  +6.4340854296e+00
-5.5619187788e+00  |  -2.5639429542e+00
-2.3243063107e+00  |  -6.9117213768e+00
+4.1959786980e-01  |  +2.7641599211e-01
+1.6691455713e+00  |  +3.3398116865e+00
-9.0986554897e+00  |  -9.3038272885e+00
+8.1327904731e+00  |  +7.9128783088e+00
-4.0176059212e+00  |  +3.5329250155e+00
-8.0530041636e-02  |  +3.4852789842e-01
-8.5370225746e+00  |  -1.2088927131e+01
-2.5049736445e+00  |  -4.9539705338e+00
-7.1264057778e+00  |  -1.3705536588e+01
-8.8281582513e+00  |  -6.8143642484e+00
-6.3253567886e+00  |  -1.8390681448e+00
+5.7416515848e+00  |  +1.3837524450e+01
+4.1386539120e+00  |  +2.5885716337e+00
+4.4205097800e+00  |  +8.6298327061e+00
+1.7960800729e+00  |  +6.0414452873e+00
-1.6354486117e+01  |  -1.5334734846e+01
-6.1944147827e+00  |  -2.1314436459e-01
-7.9268180635e+00  |  -8.5156763364e+00
+3.2489061120e+00  |  +4.9430144414e+00
+4.2870308090e+00  |  +3.6822009710e+00
+1.1912291762e+01  |  +1.4978989798e+01
+1.2644835600e+00  |  +1.4864632495e+01
+3.5046706962e+00  |  +1.2537018353e+00
-3.1908326666e+00  |  +2.0046171988e+00
-1.2515287350e+00  |  -2.8725472181e+00
+1.1304921105e+01  |  +1.8762677790e+01
+1.6872813434e+00  |  +3.4694271042e+00
+6.7528349951e+00  |  +7.8613796822e+00
+5.6335735633e+00  |  +1.2539171475e+01
+1.8412447446e+00  |  +4.8276155573e+00
-1.0875785062e+00  |  -4.3970341872e+00
+1.0383411949e+01  |  +1.2376540987e+01
-8.0905717870e+00  |  -6.4263663770e+00
-1.2003475126e+00  |  +4.3816644357e+00
-2.2553388266e+00  |  -2.7245111815e+00
+5.2299352822e+00  |  +2.1579432581e+00
+2.3465566882e+00  |  -2.4176905049e+00
+6.9230722376e-01  |  -2.4262703464e-01
-1.2103982720e+01  |  -1.2772321086e+01
+3.5364496919e+00  |  -2.2079632086e+00
+9.7987732574e+00  |  +6.2870777480e+00
-1.1255317652e+00  |  -2.1405304200e+00
+1.0757141219e+00  |  -3.9476588870e+00
-3.5126481169e+00  |  -4.4486430978e+00
-1.1420391724e+01  |  -9.8595000862e+00
+5.8073141952e+00  |  +1.9056615855e+00
-1.1173932602e+01  |  -1.5877153481e+01
-4.9407005768e+00  |  -4.8976779254e+00
-2.4593826502e+00  |  -2.7862167690e+00
+9.1046421222e+00  |  +8.1033772144e+00
-3.7349152934e+00  |  +5.7995142977e+00
+1.3540301107e+01  |  +2.4658129737e+00
-7.5829975233e+00  |  -7.4801338786e+00
-3.9269353426e+00  |  -8.8322727519e+00
+7.0254536421e-01  |  -1.0357169381e-01
+5.2220547973e+00  |  +1.4067211505e+01
-8.5760191915e-01  |  -2.1729038882e+00
-3.5002996916e+00  |  -4.3856649447e+00
+7.7906128565e+00  |  +5.6337465143e+00
-4.8476660235e-01  |  -2.9605622901e+00
-3.0073726340e+00  |  -2.1335546065e+00
+5.9324819259e+00  |  +4.4899873069e+00
-7.4396561297e+00  |  -9.8035744454e+00
-4.3291431895e+00  |  +1.9892657485e+00
-1.5187678773e+00  |  -3.8746125876e+00
+9.9317642070e+00  |  +5.8332180200e+00
+1.7989003632e+00  |  +1.6749902499e+00
+1.0425493685e+01  |  +8.3719464562e+00
-1.6488317294e+01  |  -9.9048640560e+00
+5.1142963236e+00  |  +5.3252021640e+00
+3.3117461871e+00  |  +8.6220693067e+00
-9.7287290546e+00  |  -5.6381047063e+00
+3.8880591963e+00  |  +6.1806343286e+00
+1.3349707110e+01  |  +1.5945405240e+01
-3.8112124368e+00  |  -1.3190516507e+01
+4.5833297036e+00  |  +1.3201384193e+01
+2.5953204191e+00  |  +1.8096397416e+00
-1.3785056144e+01  |  -1.5476248529e+01
-9.4381835483e+00  |  -1.0045815456e+01
-9.4036246459e-01  |  -2.8600791701e-01
-5.1629980509e-01  |  +2.5743952390e+00
+2.3482635296e+00  |  -2.6186000961e+00
+7.2315879562e+00  |  +9.1343093607e+00
+1.1904176273e+01  |  +1.3849636953e+01
+5.9519642213e+00  |  +6.0681237043e+00
-8.8645222744e+00  |  -1.6559266610e+00
+6.1642237868e+00  |  +7.5010165862e+00
+1.0705380764e+01  |  +7.1171844707e+00
-9.6779704591e-01  |  +6.6534009418e+00
-3.4959676830e+00  |  +1.2291786726e+00
-5.5201973540e+00  |  +2.4747703126e+00
-2.4316545749e+00  |  +3.4493850542e+00
+1.1069458334e+00  |  +9.2449319222e+00
+1.6404715810e+00  |  +2.4709739415e+00
+3.3963284920e+00  |  -1.0488447364e+00
+7.0428597769e+00  |  +8.5260846268e+00
-2.2129591435e-01  |  -1.0622512300e+01
+1.0142967738e+01  |  +4.5016029354e+00
+1.2365593278e+00  |  +1.5199204113e+00
+7.1030689079e+00  |  +1.1954887436e+01
-4.4786797445e+00  |  -6.2819712197e+00
-1.0940198867e+00  |  -1.8073031392e+00
+3.7860055261e+00  |  +5.8391806840e+00
-3.0376947919e+00  |  -6.4400982032e-01
-4.0723475172e+00  |  -3.6009296384e+00
-5.3190136055e+00  |  -1.1512313507e+01
-7.9683162793e-01  |  +1.9686323107e-01
+2.2239103800e+00  |  +2.9670159625e+00
-8.5145291085e-01  |  +9.6068733850e-01
-2.8457055433e+00  |  +3.4143313687e-01
+9.6170009951e+00  |  +9.6318869779e+00
+3.1435290919e+00  |  +1.7832964252e+00
+2.4203918837e+00  |  -2.1043851884e+00
+5.3130874601e+00  |  +8.8673812276e+00
+4.2038061717e-01  |  +2.5799381573e+00
-1.0814538535e+01  |  -6.2919721194e+00
+4.9466571120e+00  |  +4.2571066492e+00
+7.5387056089e+00  |  +1.0817649154e+01
+3.2259533141e+00  |  +5.4332920194e+00
+5.1073692801e+00  |  +3.8410595128e+00
+9.0991115962e+00  |  +1.1317036827e+01
-5.7557577128e-01  |  +5.8642732288e-01
+1.8494797600e+01  |  +7.1345374044e+00
-1.0266368603e+01  |  -6.5814483868e+00
+3.0598976535e+00  |  +1.3579871521e+01
+1.1894870864e+01  |  +1.3746896149e+01
-8.2379406823e+00  |  -8.3101689027e+00
+6.0040902214e+00  |  +8.0802569219e+00
+9.3891070670e+00  |  +1.2994047033e+01
+1.9803099755e+00  |  +8.1363154749e-01
+9.3751396231e+00  |  +7.6870616941e+00
-7.2264263733e-01  |  -2.7174191305e+00
+4.4109738794e+00  |  +1.3484869360e+00
-2.5279657154e+00  |  -7.8930073038e-01
