# 
# Network 'logit0' prediction results.  R2 = 6.727519e-01
# 
#      True              Prediction
+1.2972132922e+00  |  +2.4142661834e+00
+1.0403899215e+01  |  +1.1980028521e+01
+3.0779250653e+00  |  +1.4021547421e+00
+1.3489620219e+00  |  -6.7792228863e-01
-3.6541037451e+00  |  -9.7383427860e+00
-6.1622330770e+00  |  -4.3842952122e+00
+4.6196045955e+00  |  +2.5665525621e+00
+5.2359491645e+00  |  +5.6622093870e+00
-7.5504343224e+00  |  -4.1850650341e+00
-4.8348465120e+00  |  -3.7222000211e+00
-4.9205004130e+00  |  -2.8224028055e+00
+3.4047255604e+00  |  -3.9919773712e+00
-8.5384058675e+00  |  -7.3239486569e+00
+9.0322068163e-01  |  +3.9066282952e+00
-2.1390721458e+00  |  -2.4060376212e+00
+8.4280721086e+00  |  +1.9486424136e+00
-8.2401081941e-01  |  -4.8820918860e+00
-4.7018363736e+00  |  -8.5798790868e-01
+1.8069176311e+00  |  +1.0304102399e+00
-8.9363970731e+00  |  -4.5944484914e+00
-1.5283032303e+00  |  -2.2838705983e+00
+1.2343513296e+00  |  -2.9403268400e+00
+3.3789697901e+00  |  +1.0642213480e-01
-4.3590148730e+00  |  -2.1678850310e+00
-2.4566068213e+00  |  -1.0670534920e+00
-6.8072767380e+00  |  -8.5347505974e+00
+3.1063316274e+00  |  +7.4099574887e+00
+6.7315725043e+00  |  +1.3856989279e+01
+9.1339326292e+00  |  +7.2039471021e+00
+2.6061538749e+00  |  +9.0911635648e-01
-1.0096426358e+01  |  -5.6449085562e+00
+2.0315224394e+00  |  +2.4197542071e+00
+2.1631026721e+00  |  +1.9136539255e+00
+8.8578184714e-01  |  -4.7374674869e+00
+6.1403379233e+00  |  +3.0448922625e+00
+9.4131269197e+00  |  +3.2728024975e+00
+1.2064430246e+01  |  +1.1273478840e+01
-7.8838668978e+00  |  -4.4396672076e+00
-6.6130915907e+00  |  -1.9368364891e+00
+6.1028483402e+00  |  +7.4861945260e+00
-4.1292127552e+00  |  -3.7538563093e-02
-1.7960141090e+00  |  +1.6261493164e+00
+2.7627908224e+00  |  -5.5322175774e-01
+7.2459696091e+00  |  +7.6629480983e+00
+1.6495952928e+00  |  +1.6063404132e+00
-9.2342836774e-01  |  +5.3678294084e+00
+1.3683714237e+00  |  -3.7949222030e+00
-4.6198742608e-01  |  -2.3149256204e+00
-3.1588009551e+00  |  -7.5455501658e+00
+1.8552950517e+00  |  +5.7615595206e+00
+7.3580755788e+00  |  -2.4016905819e+00
-2.4316051221e+00  |  +2.7532378709e-02
+6.8441892541e+00  |  +7.0351107890e+00
-1.3501455580e+00  |  -4.5622395610e+00
-1.0791348428e+00  |  -5.1403325252e-01
+5.1388590163e+00  |  +4.2590446482e+00
-9.5223517203e+00  |  -8.4955856900e+00
-4.2962462260e+00  |  -1.0178981031e+01
-3.3441216041e+00  |  -4.6972677503e+00
-1.2176205774e+01  |  -7.9865417538e+00
-7.0349829845e+00  |  -7.4758990589e-01
-3.5564942834e+00  |  -3.4096979966e+00
-4.3442459928e+00  |  -1.1736529183e+01
-7.8484869703e+00  |  -7.1508047350e+00
-2.7042648231e+00  |  -2.6846422875e+00
-1.6934251723e+00  |  +5.2065254966e-01
+6.5450070079e-01  |  +7.4315874835e+00
+3.3634239105e+00  |  +3.0206956794e+00
-3.8377570181e+00  |  -3.0342840471e+00
+3.8145199786e+00  |  +4.7217748295e+00
+3.3622705377e+00  |  -1.5810355771e+00
+2.3246190838e+00  |  +5.4637689065e+00
+1.1213885383e+01  |  +3.0094280492e+00
-5.2752546632e+00  |  -4.4382417990e+00
+1.7056523699e+01  |  +1.7515486040e+01
+3.6214900946e+00  |  +1.8484739261e+00
-6.9547044411e+00  |  -1.7926011623e+00
-1.5273126810e+01  |  -1.1474764472e+01
-1.1236692841e+01  |  -1.1251390272e+01
-8.1560046678e+00  |  -6.5340009419e+00
-3.8344197581e+00  |  +4.4258499469e-01
+7.7955488653e+00  |  +8.9359751983e+00
+2.8041907184e+00  |  +2.0676653702e+00
+2.6047746864e+00  |  +2.3700756027e+00
+1.9376648807e+00  |  +2.4751141877e+00
+3.4733720683e+00  |  +4.3573690658e+00
+3.2774229745e-01  |  -3.5406432525e+00
+4.9207114641e+00  |  +3.0494207475e+00
-6.9170015238e+00  |  -7.1620078254e+00
-1.1403291733e+00  |  +2.2693380097e+00
+3.5218955429e+00  |  +3.4340362369e+00
+1.1623340850e+01  |  +1.4786836169e+01
+6.9635869822e-01  |  +3.1447456148e+00
+4.7021768009e+00  |  +1.1396443985e+00
+3.9395649249e-01  |  +5.9776575568e+00
+4.7853065023e-01  |  +3.6881649520e+00
-1.1350444422e+00  |  +7.6274639902e-01
+5.3166556509e+00  |  +2.6333319198e+00
-1.8343708464e-01  |  +2.2537003217e+00
-6.1697678798e+00  |  -4.6488539324e+00
-1.0683141597e-01  |  +2.1508700576e+00
-5.8614278710e+00  |  -4.0093190565e+00
+9.1939834801e+00  |  +5.5156202390e+00
+4.7286160758e+00  |  +5.6668622552e+00
-6.0250483616e+00  |  -3.6360052498e+00
-1.4637303312e-01  |  +3.0849202085e-01
+7.2299826444e-01  |  -7.1212738772e-02
+2.2350656441e+00  |  +2.3049037951e+00
+3.5445043604e+00  |  -1.3281539346e+00
-3.6123165616e+00  |  -5.8810462160e+00
-9.7498569549e-01  |  +4.5945956942e-01
+1.4203010244e+00  |  +4.1477451272e+00
+3.6339409167e+00  |  +6.2892718263e+00
-2.7712647807e+00  |  +2.1462825067e+00
+3.7438620647e+00  |  +4.3395242407e+00
+1.2838592674e+00  |  -1.4137876971e+00
-3.1747478374e+00  |  -1.3643692707e+00
-4.4731395684e+00  |  +6.3729616849e-01
+1.0535542497e+01  |  +1.2898340749e+01
+1.6545629392e+01  |  +9.0594727799e+00
-3.9550976896e+00  |  +5.1424377282e-01
-4.1859027893e+00  |  -6.9715071961e+00
+4.1875302786e-01  |  -2.2108845526e+00
-3.7529990818e+00  |  -9.7730068202e+00
-2.2763761227e+00  |  +1.9999328479e+00
-8.6423920388e+00  |  -6.9818238021e+00
-6.9918012136e+00  |  -1.0988176432e+01
+7.3906488170e+00  |  +5.0991235701e+00
-1.3405147474e+01  |  -1.0313134603e+01
+8.7428225171e-01  |  +1.3651982771e+00
+3.5966338465e+00  |  -3.3020273594e-01
+7.7744185994e-01  |  -4.4810715202e+00
+4.6209061301e-02  |  +2.9481342900e+00
+7.9727624119e+00  |  +4.5930111141e+00
+4.5715503782e+00  |  +3.6358676643e+00
-6.1998904804e+00  |  -8.3062777092e+00
-9.6920823342e+00  |  -2.7065975198e+00
+5.5162049667e+00  |  +3.8246557340e+00
+1.5970835983e+00  |  +1.5105723427e+00
+6.4438577811e-01  |  +4.3499997705e+00
+7.1684506444e+00  |  +4.8361171637e+00
+5.3509773399e+00  |  -3.6998047202e+00
+1.6154349588e+01  |  +8.3678607640e+00
-3.7204442442e+00  |  -2.9279524434e+00
+2.4149181420e+00  |  -6.2304251282e+00
+1.6549338325e+00  |  +7.3702837189e-01
-4.7627715125e+00  |  -7.8746000007e+00
+5.5123410432e+00  |  +7.0794040711e+00
+3.9275310700e+00  |  +4.0164370326e+00
+4.7136925265e+00  |  +5.8246381997e+00
-1.9106415891e+00  |  -5.4520794372e-01
+1.1680143852e+00  |  +3.9591906794e+00
+5.6505810269e+00  |  +1.3215612799e+01
-4.3900278800e+00  |  -3.8412114582e+00
-8.8870249780e+00  |  -4.0386732674e+00
-1.6521554365e+00  |  -3.9988555197e+00
-5.5322753857e-01  |  -3.0977523623e+00
+7.0117706116e+00  |  +2.7041388514e+00
-1.6636398725e+01  |  -1.5023102485e+01
-6.5902452290e+00  |  -9.8488588764e+00
-3.5881736887e+00  |  -4.0745437427e+00
-3.1540908219e+00  |  +9.4687639393e-01
+2.8990607869e+00  |  +3.5793414655e+00
-5.5201973540e+00  |  +6.2997134570e-01
+9.1046421222e+00  |  +8.2747462789e+00
+6.8793167889e+00  |  +1.0069576335e+01
+5.6774226787e+00  |  +2.7720560626e+00
-1.0038039579e+00  |  -4.3883192027e+00
+2.0219900309e+00  |  -4.4006731601e+00
+4.8559939145e+00  |  +3.9514657190e-01
+6.7296995442e+00  |  +3.9264012471e+00
+9.7129045433e-01  |  -5.0606850567e+00
-2.3377057272e+00  |  -1.1070859361e+00
+4.8606472576e+00  |  +5.0507303546e+00
-2.7673465896e+00  |  -4.6197473013e+00
-6.9408422866e+00  |  -3.0213563511e+00
-1.8936641345e+00  |  -9.2071620430e-01
-1.0497794025e+01  |  -8.2354476645e+00
+2.6189657699e+00  |  -1.5347156691e+00
+1.2945684701e+01  |  +1.3814502813e+01
+7.0116131110e-01  |  +4.4688884439e+00
-2.2988136887e+00  |  -1.4193508713e-01
+9.7903324299e+00  |  +8.2093772878e+00
-3.8141575795e+00  |  -1.4348684126e+00
+9.9885421693e+00  |  +1.1968445585e+01
-9.3993847675e+00  |  -4.6687721432e+00
+6.9680572841e+00  |  +3.7240549194e+00
+7.0151467597e+00  |  +2.8326839693e+00
-1.5421432286e+00  |  -8.4031039145e-01
+4.3602321971e+00  |  +3.8080723873e+00
+1.0757141219e+00  |  +5.9250176028e-01
-1.2461105412e+01  |  -1.0503507148e+01
+4.1794007455e+00  |  +4.8499827693e+00
-1.3713717153e+01  |  -4.9864870233e+00
+9.6170009951e+00  |  +2.5432690011e+00
-6.3521216808e+00  |  -4.3683620603e+00
+2.2604257280e+00  |  +3.7956503834e+00
+4.5845743004e+00  |  -3.4453332404e-01
+4.0760706185e+00  |  +7.9691375554e+00
-2.9761800315e+00  |  -3.4163358739e+00
-9.3934591077e+00  |  -3.5181716099e+00
-3.6033227516e+00  |  +1.4789416781e+00
-8.5145291085e-01  |  +6.5990462063e-01
+3.4962686633e+00  |  +2.9431540186e+00
